year,country_code,country_name,athlete_number,male,female,gold,silver,bronze,medal_number,gdp,gdp_percap,gdp_growth,life_expectancy,health_expenditure,age_dependency,female_literacy
1968,MDG,Madagascar,6,6,0,0,0,0,0,1031669636.3611600,165.478455065697,6.8287860989284800,43.79600000000000,,6.676563540943950,
1968,MEX,Mexico,446,343,103,3,3,3,9,29360000000.0,606.211120207949,9.42327881833562,60.536,,7.495901107326,
1968,MLI,Mali,2,2,0,0,0,0,0,343771964.662167,59.4675275565151,3.7084101964868900,31.086,,4.51328045491334,
1968,MLT,Malta,1,1,0,0,0,0,0,,,,70.8630487804878,,14.971660389517800,
1968,MMR,Myanmar,4,4,0,0,0,0,0,,,12.0593401836537,47.698,,6.51974047556616,
1968,MNG,Mongolia,38,22,16,0,1,3,4,,,,54.285,,9.3821756832376,
1968,MYS,Malaysia,35,35,0,0,0,0,0,3330393309.81315,323.402486662985,7.97799464152413,63.719,,6.283320912095270,
1968,NER,Niger,2,2,0,0,0,0,0,641214210.668969,150.381141766491,0.383494662259508,35.658,,3.0837706693768,
1968,NGA,Nigeria,46,37,9,0,0,0,0,5200895982.08036,97.2017517761935,-1.24836024600994,40.184,,5.26434185111738,
1968,NIC,Nicaragua,16,16,0,0,0,0,0,695899980.428571,307.291756918733,1.3429600534576000,52.205,,5.118301477871870,
1968,NLD,Netherlands,140,97,43,6,7,1,14,27817605743.2503,2185.24865888657,6.41613403990091,73.6126829268293,,15.7938812391776,
1968,NOR,Norway,86,47,39,4,2,0,6,10159934136.7838,2662.11749153117,2.25987552819262,73.9419512195122,,19.906239887114700,
1968,NZL,New Zealand,65,51,14,5,0,2,7,5180597620.64135,1885.15615175625,,71.1243902439025,,13.9956698601601,
1968,PAK,Pakistan,15,15,0,13,0,0,13,8041999160.0168,145.94568859870400,7.23322092500229,51.457,,7.0975972055810100,
1968,PAN,Panama,16,16,0,0,0,0,0,1112791100.0,775.643092587907,6.97738862607551,64.607,,7.20516338272447,
1968,PER,Peru,33,17,16,0,0,0,0,5736083835.224810,450.401644289414,0.15223771093175700,52.702,,6.711306263194440,
1968,PHL,Philippines,89,79,10,0,0,0,0,7591603053.435110,224.63558142128500,4.94541808045072,63.017,,5.906126862745940,
1968,POL,Poland,296,219,77,5,2,30,37,,,,70.21951219512200,,12.0275173567344,
1968,PRI,Puerto Rico,99,81,18,0,0,0,0,3941700000.0,1480.69317642251,5.180434597966820,70.86414634146340,,11.0046601928793,
1968,PRT,Portugal,33,28,5,0,0,0,0,6354262628.33537,719.0804918532900,8.8755092337672,66.4272926829268,,15.003269075426300,
1968,PRY,Paraguay,1,1,0,0,0,0,0,517650793.650794,220.096641538652,4.52707384133291,65.124,,6.8931273657848100,
1968,ROU,Romania,100,79,21,5,9,9,23,,,,67.671243902439,,12.5933670689044,
1968,SDN,Sudan,7,7,0,0,0,0,0,1947333333.3333300,150.022652341943,1.9632208236681900,51.469,,5.97337783284443,
1968,SEN,Senegal,24,24,0,0,0,0,0,1309384830.19071,326.196121572044,6.290773532945270,38.558,,4.79971126132984,
1968,SGP,Singapore,6,6,0,0,0,0,0,1425715405.72325,708.6060664628460,13.5272227882869,67.6737317073171,,5.427089087385810,
1968,SLE,Sierra Leone,4,4,0,0,0,0,0,329860091.944037,124.757033586749,2.01992383298794,35.08,,6.99126856724576,
1968,SLV,El Salvador,104,78,26,0,0,0,0,1009760100.0,290.025602994465,3.2366923841665900,54.226000000000000,,6.373394449287,
1968,SMR,San Marino,4,4,0,0,0,0,0,,,,,,,
1968,SRB,Serbia,130,106,24,13,14,2,29,,,,,,,
1968,SUR,Suriname,1,1,0,0,0,0,0,241350000.0,676.901761599322,7.600000000000090,62.299,,8.34785065210226,
1968,SWE,Sweden,186,150,36,4,4,1,9,31066819929.2853,3926.40900146965,3.63850566422768,73.97292682926830,,20.1598500365666,
1968,SYR,Syria,2,2,0,0,0,0,0,1753746369.66049,295.449415865686,3.72908022105565,57.26,,7.208123675453450,
1968,TCD,Chad,4,4,0,0,0,0,0,453980096.6545030,129.732247379523,-0.457218866538113,40.435,,7.052287281682640,
1968,THA,Thailand,46,46,0,0,0,0,0,6081009427.88461,174.784798968177,8.12227025554289,58.442,,6.63134174250215,
1968,TTO,Trinidad,25,25,0,0,0,0,0,758899950.0,815.3244806858650,5.21514161220047,64.43,,7.08412144550591,
1968,TUN,Tunisia,8,8,0,1,0,1,2,1214666666.6666700,250.693862685395,10.4097285811208,48.882,,6.94867942315907,
1968,TUR,Turkey,30,30,0,2,0,0,2,17500000000.0,526.213490405955,6.77799601038116,51.053,,7.20850325815307,
1968,TZA,Tanzania,5,5,0,0,0,0,0,,,,46.028,,4.98424023156613,
1968,UGA,Uganda,14,14,0,0,1,1,2,1037815126.0504200,117.384590680697,,48.687,,5.227220061502230,
1968,URY,Uruguay,50,22,28,0,0,0,0,1593675330.16467,574.347296527256,1.88891174404857,68.575,,13.798478140864,
1968,USA,USA,529,377,152,99,32,35,166,942500000000.0,4695.92339043178,4.7999999999995900,69.9512195121951,,16.0456823071448,
1968,VEN,Venezuela,30,30,0,1,0,0,1,10034444444.4444,937.5977951304490,7.33723265821675,63.916,,4.96801079533553,
1968,VNM,Vietnam,9,7,2,0,0,0,0,,,,61.18600000000000,,10.3990900052089,
1968,ZMB,Zambia,7,7,0,0,0,0,0,1605857142.85714,409.775349349798,1.24832998222797,49.313,,5.15212036379744,
1972,AFG,Afghanistan,8,8,0,0,0,0,0,1595555475.5555600,135.31730831433,,38.461,,5.01085356877083,
1972,ALB,Albania,5,4,1,0,0,0,0,,,,67.582,,9.47621868335039,
1972,ARG,Argentina,123,113,10,0,1,0,1,34733000536.2862,1408.86520848881,1.6284165162551100,67.078,,11.3904986768545,
1972,AUS,Australia,266,193,73,11,7,2,20,51967289719.6262,3943.7876390397000,3.91252352957896,71.4575609756098,,13.408287210374,
1972,AUT,Austria,143,122,21,0,1,2,3,22059612476.9332,2924.0488789910500,6.207861086411100,70.4634146341463,,23.4117739931418,
1972,BEL,Belgium,106,98,8,0,2,0,2,37209418018.5134,3831.631899994330,5.29560474284025,71.4051219512195,,21.818849867778400,
1972,BEN,Benin,3,3,0,0,0,0,0,410331900.950531,134.819407935009,6.42636754448746,43.229,,8.92437009596117,
1972,BFA,Burkina Faso,1,1,0,0,0,0,0,578595583.975723,99.32676402498660,2.3114987412475,40.003,,5.41732929108266,
1972,BGR,Bulgaria,226,167,59,6,10,6,22,,,,70.899512195122,,15.057978460441600,
1972,BHS,Bahamas,25,24,1,0,0,0,0,590900000.0,3322.1638761764500,-3.4973359333691600,66.209,,6.34350323772405,
1972,BLZ,Belize,2,2,0,0,0,0,0,66062500.0,519.563507668109,10.2183038390507,66.50400000000000,,9.155908964479130,
1972,BMU,Bermuda,9,9,0,0,0,0,0,235400000.0,4343.17343173432,1.81268882175367,,,,
1972,BOL,Boliva,14,14,0,0,0,0,0,1257615644.9793200,268.584130108623,7.967485212810120,46.441,,7.19195581269821,
1972,BRA,Brazil,104,97,7,0,0,2,2,58539008786.3684,586.214404973525,12.0528022500388,59.739,,6.3958424958371800,
1972,BRB,Barbados,20,12,8,0,0,0,0,,,,69.149,,15.5527662167023,
1972,CAN,Canada,344,236,108,0,2,9,11,113082820486.918,5089.58790204875,5.50968382512025,72.93390243902440,,12.949719980055300,
1972,CHE,Switzerland,265,189,76,0,8,0,8,35777236928.2329,5714.34089749759,3.2005089657621,73.64439024390240,,18.1190249490841,
1972,CHL,Chile,13,11,2,0,0,0,0,11853817307.6923,1173.21850523803,-1.01994779488233,63.555,,7.437052162361420,
1972,CIV,Ivory Coast,13,13,0,0,0,0,0,1849400599.7755800,331.669296331119,4.23662501230655,45.824,,5.18720627266802,
1972,CMR,Cameroon,18,18,0,0,0,0,0,1430951331.8503400,208.37545376723,2.6738432924125,47.593,,7.20984125157703,
1972,COG,Republic of Congo,8,8,0,0,0,0,0,410669262.898009,291.975001384983,8.61755084428574,51.514,,6.53939646276227,
1972,COL,Colombia,75,63,12,0,1,2,3,8671358732.68486,385.1125208479930,7.66914754853083,63.105,,5.99898910029065,
1972,CRI,Costa Rica,4,4,0,0,0,0,0,1238251695.55388,636.905379909813,8.17804513299623,66.943,,6.314506002695090,
1972,CUB,Cuba,201,166,35,3,1,18,22,8135150891.92025,901.36730417732,4.82668584458274,70.78700000000000,,11.018675681666700,
1972,CUW,Curacao,2,2,0,0,0,0,0,,,,,,9.641766445295460,
1972,CZE,Czech Republic,274,203,71,2,21,6,29,,,,70.1765853658537,,19.0464099140383,
1972,DEU,Germany,1041,765,276,74,83,96,253,299801542047.476,3809.98144489456,4.30034133420232,70.867,,22.5092655261239,
1972,DNK,Denmark,155,137,18,1,0,0,1,23232379951.9376,4654.29893603922,3.92938534116061,73.4390243902439,,19.9013356657704,
1972,DOM,Dominican Republic,5,5,0,0,0,0,0,1987400000.0,417.919700285503,10.3941640769004,59.229,,5.2603593218245100,
1972,DZA,Algeria,7,7,0,0,0,0,0,6761786386.54713,442.35187819350400,27.423969480239000,51.201,,7.2488815464139800,
1972,ECU,Ecuador,4,4,0,0,0,0,0,3185987234.84089,495.535764004719,5.01764070360242,59.232,,8.06400928594734,
1972,EGY,Egypt,26,26,0,0,0,0,0,9299638055.84281,257.588729291181,3.05568062434342,52.894,,7.88737917375398,
1972,ESP,Spain,162,153,9,0,0,1,1,59132415221.3306,1708.80862877366,8.14974579127789,72.8180487804878,,15.959760395699100,
1972,ETH,Ethiopia,40,40,0,0,0,2,2,,,,43.465,,5.2248491701079300,
1972,FIN,Finland,133,115,18,3,1,6,10,14743186119.8738,3177.6457009373400,7.73548550195038,70.7073170731707,,14.6859613969679,
1972,FJI,Fiji,4,4,0,0,0,0,0,316650508.967523,583.317691579023,7.48527667216281,62.555,,4.245286167195060,
1972,FRA,France,356,282,74,2,5,15,22,203494148244.47300,3854.5567843395400,4.5113740186173900,72.1073170731707,,21.124347096248600,
1972,GAB,Gabon,1,1,0,0,0,0,0,430508357.724,703.7854219099430,11.336970683066200,48.793,,11.694272204762300,
1972,GBR,Iran,56,56,0,0,2,1,3,169965034965.035,3030.43251411977,4.32166761525016,72.12439024390240,,21.6078550952491,
1972,GHA,Ghana,41,37,4,0,0,1,1,2112292944.64142,228.85995600922900,-2.4876554002800300,49.912,,4.95872953606808,
1972,GMB,UK,433,289,144,8,9,12,29,59161544.9957528,120.143016403993,0.24170478020251100,39.61,,3.96920041812052,
1972,GRC,Greece,66,60,6,0,2,0,2,16885511363.6364,1899.67578389335,10.1601511810415,71.535,,16.934590787706,
1972,GTM,Guatemala,11,11,0,0,0,0,0,2101300000.0,367.11888114087300,7.3330516206525400,53.652,,5.60335301521804,
1972,GUY,Guyana,4,4,0,0,0,0,0,285380952.380952,395.2929468340550,-3.3176709358562300,61.938,,6.968406717366870,
1972,HKG,"Hong Kong SAR, China",18,18,0,0,0,0,0,5710107420.14394,1384.73843732271,10.611693558381000,71.45609756097560,,7.556268302886630,
1972,HTI,Haiti,7,6,1,0,0,0,0,372000000.0,76.9018955076889,0.9771077610274830,47.019,,6.96657740467916,
1972,HUN,Hungary,367,270,97,10,46,25,81,,,,69.6646341463415,,17.7931647893437,
1972,IDN,Indonesia,7,3,4,0,0,0,0,10997590361.4458,90.8761729866669,7.03764320785962,53.72,,6.29607544196179,
1972,IND,India,43,42,1,0,0,14,14,71463193830.4064,122.981863898262,-0.553301312377599,49.06100000000000,,6.07093318102849,
1972,IRL,Ireland,84,64,20,0,0,0,0,6325627458.69394,2082.9568331310200,6.48980754705791,71.23224390243900,,18.814110780273300,
1972,IRN,"Virgin Islands, US",16,16,0,0,0,0,0,17153463263.6627,570.350585853324,14.4153472736797,52.559,,6.22067314221156,
1972,ISL,Iceland,30,29,1,0,0,0,0,840914343.983685,4020.87791248648,6.177334348708950,74.4558536585366,,15.041657284395400,
1972,ISR,Israel,17,13,4,0,0,0,0,8805000000.0,2797.01397712834,12.1465545761748,71.07804878048780,,11.451557577989000,
1972,ITA,Italy,345,274,71,9,3,13,25,145260039840.637,2671.1373144713,3.6904858247869900,72.0753658536586,,18.0706559860582,
1972,JAM,Jamaica,51,32,19,0,0,1,1,1875048859.93485,968.967422838537,18.008555291937400,68.491,,11.855293670486000,
1972,JPN,Japan,293,214,79,29,19,8,56,318031297492.352,2967.0419962342,8.41354725507968,73.5065853658537,,10.4853508424333,
1972,KEN,Kenya,69,66,3,5,3,4,12,2107279157.3833600,173.494760393516,17.082429345007300,53.674,,6.99145479187104,
1972,KGZ,South Korea,43,33,10,0,1,0,1,,,,60.835414634146400,,11.6768506731001,
1972,KHM,Cambodia,17,15,2,0,0,0,0,505549441.37507700,69.2333273727387,,36.676,,4.980620129670380,
1972,KWT,Kuwait,4,4,0,0,0,0,0,4451200972.9401,5224.929421375,,66.602,,3.4265016707155600,
1972,LBN,Lebanon,36,34,2,0,1,0,1,,,,66.565,,9.28038929709055,
1972,LBR,Liberia,5,5,0,0,0,0,0,,,,40.65,,6.028038944119970,
1972,LIE,Liechtenstein,12,12,0,0,0,0,0,124941925.010473,5640.46431359638,1.66921956329233,,,,
1972,LKA,Sri Lanka,6,6,0,0,0,0,0,2553936348.40871,196.42293298809300,-0.410479918822972,64.934,,6.676602106620230,
1972,LSO,Lesotho,2,2,0,0,0,0,0,80915831.92402760,75.1241366119308,-0.20270834646414900,51.565,,8.737721904733660,
1972,LUX,Luxembourg,15,14,1,0,0,0,0,1968733388.3237100,5680.1309530401300,6.598195536996980,70.2053170731707,,19.742633115479900,
1972,MAR,Morocco,39,36,3,0,0,0,0,5074117544.77482,302.564328001639,2.4372373471504,53.305,,7.06141003356669,
1972,MCO,Monaco,5,5,0,0,0,0,0,402460333.237637,16733.6216056562,4.6483096159033,,,,
1972,MDG,Madagascar,13,13,0,0,0,0,0,1341590681.58511,193.12855483459700,-1.2726215308479,45.735,,7.102377960235520,
1972,MEX,Mexico,281,210,71,0,1,0,1,45200000000.0,826.477365317422,8.22880731164972,62.327,,7.60562625140006,
1972,MLI,Mali,3,3,0,0,0,0,0,486617332.387405,79.1574879222282,5.844016430955090,33.782,,5.02949388130669,
1972,MLT,Malta,5,5,0,0,0,0,0,295118249.324933,975.7588008759550,5.83832702652158,71.731243902439,,15.7823277313973,
1972,MMR,Myanmar,19,19,0,0,0,0,0,,,2.43584137286828,49.68600000000000,,6.64142070734357,
1972,MNG,Mongolia,44,42,2,0,1,0,1,,,,56.192,,9.71447522698023,
1972,MWI,Malawi,18,14,4,0,0,0,0,406062874.251497,81.8914715275572,6.23134900845837,40.762,,5.64630343226971,
1972,MYS,Malaysia,57,52,5,0,0,0,0,5043268548.73032,445.3501577831690,9.38844499078048,65.407,,6.4500710904316000,
1972,NER,Niger,4,4,0,0,0,1,1,742779740.393512,155.776925132447,-5.166272306160100,36.203,,3.39538370982543,
1972,NGA,Nigeria,36,25,11,0,0,1,1,12274416017.7976,209.22606261210200,3.36426203025704,41.82900000000000,,5.2675160822615300,
1972,NIC,Nicaragua,10,8,2,0,0,0,0,880842890.0714290,344.254204996926,2.22072289156631,54.744,,5.10113830759958,
1972,NLD,Netherlands,199,114,85,3,1,2,6,54706557264.4878,4104.45102978895,3.5338744094054,73.7270731707317,,16.4108787012307,
1972,NOR,Norway,161,119,42,2,2,4,8,17358610849.701,4413.57569168528,5.33062591594195,74.34463414634150,,21.090467800452,
1972,NPL,Nepal,2,2,0,0,0,0,0,1024098804.93827,81.3865859346929,3.11780036344416,42.024,,5.45514414090521,
1972,NZL,New Zealand,112,95,17,9,4,1,14,9567331064.65727,3294.6489426830400,5.11910722554192,71.82926829268290,,14.215341871700600,
1972,PAK,Pakistan,26,26,0,0,15,0,15,9415016359.56604,153.384027134313,0.813406404583475,53.699,,7.11404975804055,
1972,PAN,Panama,8,8,0,0,0,0,0,1673411700.0,1040.81096109208,4.58281250544417,66.515,,7.3145548152491,
1972,PER,Peru,31,27,4,0,0,0,0,9189413409.01292,646.142498141636,3.4775351231047300,55.67100000000000,,6.71692217187976,
1972,PHL,Philippines,79,70,9,0,0,0,0,8017468688.2004,211.412202857582,5.4467911037798300,63.202,,5.89462971762043,
1972,POL,Poland,418,340,78,27,8,11,46,,,,70.66585365853660,,13.453034091146,
1972,PRI,Puerto Rico,60,60,0,0,0,0,0,6328900000.0,2246.4767135113,7.173574976150090,72.1694634146342,,11.4141304506895,
1972,PRT,Portugal,41,41,0,0,0,0,0,11239117865.0852,1302.2662677393,8.01569570155887,68.3243902439024,,16.2981099123377,
1972,PRY,Paraguay,3,3,0,0,0,0,0,769039682.539683,296.108618333639,6.63129747592761,65.653,,6.949769181280170,
1972,ROU,Romania,258,194,64,3,10,27,40,,,,68.47024390243900,,13.461046971967700,
1972,SAU,Saudi Arabia,14,14,0,0,0,0,0,9664067929.6561,1511.67109022193,22.930640249018300,54.872,,6.4212894668225000,
1972,SDN,Sudan,31,31,0,0,0,0,0,2882000000.0,196.910890374747,-5.07098648030895,52.901,,5.93288210417338,
1972,SEN,Senegal,40,40,0,0,0,0,0,1620857277.19338,358.367371767004,6.383208916288450,40.562,,4.77863736112527,
1972,SGP,Singapore,12,9,3,0,0,0,0,2721440980.75851,1264.37510720987,13.3155507183671,69.0429024390244,,6.0453455180872,
1972,SLV,El Salvador,18,18,0,0,0,0,0,1263720000.0,326.769854697414,6.1175336861255700,55.58600000000000,,6.33011188827363,
1972,SMR,San Marino,7,7,0,0,0,0,0,,,,,,,
1972,SOM,Somalia,4,4,0,0,0,0,0,416942436.927838,119.818275507383,10.1008460491711,41.727,,6.06177974314374,3.68717002868652
1972,SRB,Serbia,212,167,45,15,1,2,18,,,,,,,
1972,SUR,Suriname,3,3,0,0,0,0,0,311950000.0,847.904497604014,-0.600000000000023,63.47,,8.194371849129140,
1972,SWE,Sweden,186,136,50,4,10,8,22,48954145808.8359,6027.12849917337,2.2887387937982700,74.71804878048780,,22.0313148140238,
1972,SWZ,Swaziland,4,4,0,0,0,0,0,146741251.46351,321.069430537678,5.424294282643700,49.479,,5.933142549413180,
1972,SYR,Syria,5,4,1,0,0,0,0,3059682162.06566,449.94392940759,25.0276071251762,60.378,,6.692296360246730,
1972,TCD,Chad,5,5,0,0,0,0,0,585427545.723712,153.443682926907,1.14961609483272,42.264,,6.968341616956720,
1972,TGO,Togo,7,7,0,0,0,0,0,335677636.893737,149.350562913272,7.6251575509738,47.777,,5.5399995192984500,
1972,THA,Thailand,37,37,0,0,0,0,0,8177884552.884610,209.374732447154,4.27850803861051,60.404,,6.69082552932623,
1972,TTO,Trinidad,36,35,1,0,0,0,0,1083381044.0847300,1119.0380732508,5.78034682080933,65.003,,7.94006034690213,
1972,TUN,Tunisia,37,37,0,0,1,0,1,2237476420.03773,422.856453327632,17.7427182677839,53.452,,6.90396926455408,
1972,TUR,Turkey,50,49,1,0,1,0,1,20431095406.3604,558.421014526352,7.425788325642430,53.492,,7.639665408594310,
1972,TZA,Tanzania,22,22,0,0,0,0,0,,,,47.609,,5.0580662561755400,
1972,UGA,Uganda,35,33,2,1,1,0,2,1491596638.65546,150.216648289571,,49.558,,5.22996127123679,
1972,URY,Uruguay,20,13,7,0,0,0,0,2189418001.37898,775.987334710274,-1.31956986083391,68.732,,14.6577131804105,
1972,USA,USA,578,423,155,69,59,43,171,1279110000000.0,6094.017989861650,5.25889534832913,71.1560975609756,,16.4545617348669,
1972,VEN,Venezuela,33,25,8,0,0,0,0,13977727272.7273,1155.40426735271,1.28280503619396,65.896,,5.230277561640990,
1972,VNM,Vietnam,2,2,0,0,0,0,0,,,,58.826,,10.232690798816400,
1972,ZMB,Zambia,12,8,4,0,0,0,0,1910714285.71429,427.819042812547,9.208865142312790,50.96100000000000,,5.2285957575401800,
1976,AND,Andorra,3,3,0,0,0,0,0,227281024.620741,7152.375133610510,3.3037870495079300,,,,
1976,ARG,Argentina,106,88,18,0,0,0,0,51169499890.7722,1948.22468587272,-2.01825151667566,68.283,,12.273046905541600,
1976,ATG,Antigua,17,17,0,0,0,0,0,,,,67.244,,8.81603234596115,
1976,AUS,Australia,274,203,71,0,15,8,23,104921215177.108,7476.7487477451900,2.58769620026857,73.01463414634150,,14.002989913786,
1976,AUT,Austria,73,67,6,0,0,1,1,42959976221.5234,5678.386658100180,4.578445433321150,71.5658536585366,,23.9824733448964,
1976,BEL,Belgium,149,96,53,0,3,6,9,71113882967.6071,7243.04734119583,5.652745933179930,72.119756097561,,22.229204464648300,
1976,BGR,Bulgaria,254,166,88,8,13,18,39,,,,71.3948780487805,,16.716225352653500,
1976,BHS,Bahamas,19,17,2,0,0,0,0,642100000.0,3328.51240740453,5.1851849717082800,66.962,,6.6515641259404500,
1976,BLZ,Belize,4,4,0,0,0,0,0,96905829.5964126,717.040182885396,-0.0340209434206855,68.135,,9.56887486855941,
1976,BMU,Bermuda,20,19,1,0,0,1,1,386300000.0,7261.27819548872,8.93854748603415,,,,
1976,BOL,Boliva,5,5,0,0,0,0,0,2731984007.9960000,534.273494872353,4.61456748557384,48.312,,7.258270155075200,51.3746490478516
1976,BRA,Brazil,89,79,10,0,0,3,3,152678020452.829,1390.6249753766500,9.79041016147646,61.243,,6.51890671399273,
1976,BRB,Barbados,17,14,3,0,0,0,0,435911268.58968,1760.66720489565,4.36021100466048,70.509,,17.2151012309741,
1976,CAN,Canada,531,330,201,0,9,14,23,206575564908.722,8809.26466044933,5.87863016314196,73.85609756097560,,13.1848549077176,
1976,CHE,Switzerland,101,96,5,1,3,6,10,66493313730.1968,10550.3009169366,-1.40367618715264,74.7853658536585,,19.6028261125147,
1976,CHL,Chile,9,9,0,0,0,0,0,10341925249.0421,961.424425287908,3.8325840087309,66.307,,7.67398656621134,
1976,CIV,Ivory Coast,11,9,2,0,0,0,0,4662053707.7763,694.383143719613,12.9163974379442,48.825,,5.07301122429395,
1976,CMR,Cameroon,4,4,0,0,0,0,0,3076592431.27204,401.4130294339890,-5.49513839675093,49.719,,7.19309042071779,29.116130828857400
1976,COL,Colombia,44,38,6,0,0,0,0,15341403660.4698,623.4289690635150,4.72836873130117,64.994,,6.10362945703135,
1976,CRI,Costa Rica,10,5,5,0,0,0,0,2412555425.90432,1122.80972240328,5.51756440281031,69.501,,6.47533914617471,
1976,CUB,Cuba,194,164,30,6,4,14,24,13789579902.5579,1443.3021312285100,5.42796046311594,72.543,,12.2990537044607,
1976,CUW,Curacao,4,4,0,0,0,0,0,,,,,,9.701602400770060,
1976,CYM,Cayman Islands,2,2,0,0,0,0,0,,,,,,,
1976,CZE,Czech Republic,251,182,69,2,4,9,15,,,,70.5326829268293,,20.691818231642800,
1976,DEU,Germany,859,557,302,123,76,74,273,519754453161.411,6634.85689909309,4.94925837665457,71.6341463414634,,23.748109840107900,
1976,DNK,Denmark,81,68,13,3,0,5,8,44575892473.1183,8787.58972193297,5.9246061868967400,73.739756097561,,21.325273484458600,
1976,DOM,Dominican Republic,11,9,2,0,0,0,0,3951500000.0,748.9901947962100,6.72812264325937,61.226000000000000,,5.31654991179971,
1976,ECU,Ecuador,8,8,0,0,0,0,0,9091924304.83477,1264.91287302125,7.397187619306720,61.298,,7.777603038524720,
1976,EGY,Egypt,26,26,0,0,0,0,0,13315988083.4161,337.774377457271,13.279689443334700,55.465,,8.089818748981560,22.438009262085
1976,ESP,Spain,160,134,26,0,6,0,6,118507184779.905,3279.31267061507,3.30379150489574,73.6426829268293,,16.7526472212117,
1976,FIN,Finland,108,97,11,4,2,0,6,31849513771.3494,6739.69071253255,0.344382485474924,71.81292682926830,,16.299440795549900,
1976,FJI,Fiji,5,3,2,0,0,0,0,694552411.718837,1182.1021819480300,2.73616324750236,63.11,,4.37707547784085,
1976,FRA,France,302,249,53,5,7,8,20,372319038514.067,6866.81828557848,4.35675890276836,73.10243902439030,,21.7842475999324,
1976,GBR,Iran,104,97,7,0,1,1,2,232614555256.065,4138.16778761535,2.91026625694681,72.7756097560976,,22.8289551585406,
1976,GMB,UK,353,242,111,6,15,11,32,112189468.481826,201.126681334563,7.351225733843710,43.047,,4.0803204419527,
1976,GRC,Greece,40,38,2,0,0,0,0,31152835820.8955,3390.54497596312,6.851898235959750,72.51956097560980,,18.5341569315028,
1976,GTM,Guatemala,28,26,2,0,0,0,0,4365300200.0,696.222015275002,7.38726562260076,55.577,,5.65015852674383,
1976,HKG,"Hong Kong SAR, China",50,46,4,0,0,0,0,12876366008.8077,2850.0146101832,16.1640187701178,72.819512195122,,8.77763562188986,
